time,value,unit
2018-06-15 06:02:00 +0000,65.45454545,deg F
2018-06-15 06:03:00 +0000,68.25,deg F
2018-06-15 06:04:00 +0000,61.15909091,deg F
2018-06-15 06:05:00 +0000,58.18181818,deg F
2018-06-15 06:06:00 +0000,67.77272727,deg F
2018-06-15 06:07:00 +0000,84.38636364,deg F
2018-06-15 06:08:00 +0000,68.83802864,deg F
2018-06-15 06:09:00 +0000,66.47727273,deg F
2018-06-15 06:10:00 +0000,64,deg F
2018-06-15 06:11:00 +0000,62.72727273,deg F
2018-06-15 06:12:00 +0000,64,deg F
2018-06-15 06:13:00 +0000,77.97727273,deg F
2018-06-15 06:14:00 +0000,57.61363636,deg F
2018-06-15 06:15:00 +0000,78.75,deg F
2018-06-15 06:16:00 +0000,62,deg F
2018-06-15 06:17:00 +0000,73.63636364,deg F
2018-06-15 06:18:00 +0000,76.22727273,deg F
2018-06-15 06:19:00 +0000,76,deg F
2018-06-15 06:20:00 +0000,73.70454545,deg F
2018-06-15 06:21:00 +0000,79.77272727,deg F
2018-06-15 06:22:00 +0000,74.45454545,deg F
2018-06-15 06:23:00 +0000,67.19902795,deg F
2018-06-15 06:24:00 +0000,64.43181818,deg F
2018-06-15 06:25:00 +0000,67,deg F
2018-06-15 06:26:00 +0000,55.90909091,deg F
2018-06-15 06:27:00 +0000,71,deg F
2018-06-15 06:28:00 +0000,67.09090909,deg F
2018-06-15 06:29:00 +0000,80.79545455,deg F
2018-06-15 06:30:00 +0000,63.63636364,deg F
2018-06-15 06:31:00 +0000,68.40909091,deg F
2018-06-15 06:32:00 +0000,60,deg F
2018-06-15 06:33:00 +0000,73,deg F
2018-06-15 06:34:00 +0000,74.27272727,deg F
2018-06-15 06:35:00 +0000,71.34090909,deg F
2018-06-15 06:36:00 +0000,82.25,deg F
2018-06-15 06:37:00 +0000,63.63636364,deg F
2018-06-15 06:38:00 +0000,77.03303205,deg F
2018-06-15 06:39:00 +0000,63.36363636,deg F
2018-06-15 06:40:00 +0000,68.02272727,deg F
2018-06-15 06:41:00 +0000,69.38636364,deg F
2018-06-15 06:42:00 +0000,76.90909091,deg F
2018-06-15 06:43:00 +0000,84.38636364,deg F
2018-06-15 06:44:00 +0000,77.72727273,deg F
2018-06-15 06:45:00 +0000,67.5,deg F
2018-06-15 06:46:00 +0000,76.22727273,deg F
2018-06-15 06:47:00 +0000,71.81818182,deg F
2018-06-15 06:48:00 +0000,72.11603,deg F
2018-06-15 06:49:00 +0000,73.61363636,deg F
2018-06-15 06:50:00 +0000,59.38636364,deg F
2018-06-15 06:51:00 +0000,60.27272727,deg F
2018-06-15 06:52:00 +0000,80.79545455,deg F
2018-06-15 06:53:00 +0000,63.92102659,deg F
2018-06-15 06:54:00 +0000,76,deg F
2018-06-15 06:55:00 +0000,73.63636364,deg F
2018-06-15 06:56:00 +0000,71,deg F
2018-06-15 06:57:00 +0000,73,deg F
2018-06-15 06:58:00 +0000,75.68181818,deg F
2018-06-15 06:59:00 +0000,64.81818182,deg F
2018-06-15 07:00:00 +0000,72.72727273,deg F
2018-06-15 07:01:00 +0000,73.70454545,deg F
2018-06-15 07:02:00 +0000,56.84090909,deg F
2018-06-15 07:03:00 +0000,61,deg F
2018-06-15 07:04:00 +0000,63,deg F
2018-06-15 07:05:00 +0000,63.77272727,deg F
2018-06-15 07:06:00 +0000,77.72727273,deg F
2018-06-15 07:07:00 +0000,62.72727273,deg F
2018-06-15 07:08:00 +0000,72.01044,deg F
2018-06-15 07:09:00 +0000,81.54545455,deg F
2018-06-15 07:10:00 +0000,59.61363636,deg F
2018-06-15 07:11:00 +0000,69.13636364,deg F
2018-06-15 07:12:00 +0000,78,deg F
2018-06-15 07:13:00 +0000,61,deg F
2018-06-15 07:14:00 +0000,72.31818182,deg F
2018-06-15 07:15:00 +0000,66,deg F
2018-06-15 07:16:00 +0000,61.81818182,deg F
2018-06-15 07:17:00 +0000,69.38636364,deg F
2018-06-15 07:18:00 +0000,63,deg F
2018-06-15 07:19:00 +0000,70.81818182,deg F
2018-06-15 07:20:00 +0000,71.75,deg F
2018-06-15 07:21:00 +0000,62.04545455,deg F
2018-06-15 07:22:00 +0000,75,deg F
2018-06-15 07:23:00 +0000,67.00249352,deg F
2018-06-15 07:24:00 +0000,64.5,deg F
2018-06-15 07:25:00 +0000,68.02272727,deg F
2018-06-15 07:26:00 +0000,64.70454545,deg F
2018-06-15 07:27:00 +0000,84.38636364,deg F
2018-06-15 07:28:00 +0000,70.90909091,deg F
2018-06-15 07:29:00 +0000,73.70454545,deg F
2018-06-15 07:30:00 +0000,80.79545455,deg F
2018-06-15 07:31:00 +0000,62,deg F
2018-06-15 07:32:00 +0000,62.54545455,deg F
2018-06-15 07:33:00 +0000,62.43181818,deg F
2018-06-15 07:34:00 +0000,79.77272727,deg F
2018-06-15 07:35:00 +0000,74.65909091,deg F
2018-06-15 07:36:00 +0000,56.36363636,deg F
2018-06-15 07:37:00 +0000,66.45454545,deg F
2018-06-15 07:38:00 +0000,76.80773648,deg F
2018-06-15 07:39:00 +0000,63.63636364,deg F
2018-06-15 07:40:00 +0000,69.54545455,deg F
2018-06-15 07:41:00 +0000,60,deg F
2018-06-15 07:42:00 +0000,68.40909091,deg F
2018-06-15 07:43:00 +0000,72.61363636,deg F
2018-06-15 07:44:00 +0000,58.70454545,deg F
2018-06-15 07:45:00 +0000,62.54545455,deg F
2018-06-15 07:46:00 +0000,61.81818182,deg F
2018-06-15 07:47:00 +0000,58.18181818,deg F
2018-06-15 07:48:00 +0000,73.53932216,deg F
2018-06-15 07:49:00 +0000,66.36363636,deg F
2018-06-15 07:50:00 +0000,74.65909091,deg F
2018-06-15 07:51:00 +0000,68.36363636,deg F
2018-06-15 07:52:00 +0000,79.45454545,deg F
2018-06-15 07:53:00 +0000,70.16823557,deg F
2018-06-15 07:54:00 +0000,75,deg F
2018-06-15 07:55:00 +0000,73.70454545,deg F
