time,value,unit
2018-06-15 06:02:00 +0000,698.0232558,ppm
2018-06-15 06:03:00 +0000,684.427258,ppm
2018-06-15 06:04:00 +0000,744.4835046,ppm
2018-06-15 06:05:00 +0000,681.7901568,ppm
2018-06-15 06:06:00 +0000,672.1871282,ppm
2018-06-15 06:07:00 +0000,641.0102758,ppm
2018-06-15 06:08:00 +0000,725.0135208,ppm
2018-06-15 06:09:00 +0000,727.9394267,ppm
2018-06-15 06:10:00 +0000,745.6030287,ppm
2018-06-15 06:11:00 +0000,719.6106003,ppm
2018-06-15 06:12:00 +0000,716.744186,ppm
2018-06-15 06:13:00 +0000,653.2179557,ppm
2018-06-15 06:14:00 +0000,650.766901,ppm
2018-06-15 06:15:00 +0000,607.3055706,ppm
2018-06-15 06:16:00 +0000,709.255814,ppm
2018-06-15 06:17:00 +0000,730.1287182,ppm
2018-06-15 06:18:00 +0000,728.2990806,ppm
2018-06-15 06:19:00 +0000,648.5581395,ppm
2018-06-15 06:20:00 +0000,666,ppm
2018-06-15 06:21:00 +0000,623.0492158,ppm
2018-06-15 06:22:00 +0000,665.5570579,ppm
2018-06-15 06:23:00 +0000,694.851271,ppm
2018-06-15 06:24:00 +0000,686.4921579,ppm
2018-06-15 06:25:00 +0000,594.5776095,ppm
2018-06-15 06:26:00 +0000,649.8215251,ppm
2018-06-15 06:27:00 +0000,658.6435911,ppm
2018-06-15 06:28:00 +0000,629.1833423,ppm
2018-06-15 06:29:00 +0000,678.7236344,ppm
2018-06-15 06:30:00 +0000,664.5592212,ppm
2018-06-15 06:31:00 +0000,717.4689021,ppm
2018-06-15 06:32:00 +0000,649.3239589,ppm
2018-06-15 06:33:00 +0000,696.9767442,ppm
2018-06-15 06:34:00 +0000,676.6792861,ppm
2018-06-15 06:35:00 +0000,743.3639805,ppm
2018-06-15 06:36:00 +0000,745.6030287,ppm
2018-06-15 06:37:00 +0000,710.3255814,ppm
2018-06-15 06:38:00 +0000,673.6127637,ppm
2018-06-15 06:39:00 +0000,689.6268253,ppm
2018-06-15 06:40:00 +0000,661.6419686,ppm
2018-06-15 06:41:00 +0000,663.5613845,ppm
2018-06-15 06:42:00 +0000,661.5657112,ppm
2018-06-15 06:43:00 +0000,757.5943753,ppm
2018-06-15 06:44:00 +0000,659.5700379,ppm
2018-06-15 06:45:00 +0000,670.1471065,ppm
2018-06-15 06:46:00 +0000,688.5819362,ppm
2018-06-15 06:47:00 +0000,723.9183342,ppm
2018-06-15 06:48:00 +0000,664.5592212,ppm
2018-06-15 06:49:00 +0000,708.9021092,ppm
2018-06-15 06:50:00 +0000,665.6398053,ppm
2018-06-15 06:51:00 +0000,632.1627907,ppm
2018-06-15 06:52:00 +0000,610.9421309,ppm
2018-06-15 06:53:00 +0000,608.372093,ppm
2018-06-15 06:54:00 +0000,642.6976744,ppm
2018-06-15 06:55:00 +0000,722.4661979,ppm
2018-06-15 06:56:00 +0000,641.0102758,ppm
2018-06-15 06:57:00 +0000,566.792861,ppm
2018-06-15 06:58:00 +0000,569.3888588,ppm
2018-06-15 06:59:00 +0000,641.9859383,ppm
2018-06-15 07:00:00 +0000,734.407788,ppm
2018-06-15 07:01:00 +0000,616.744186,ppm
2018-06-15 07:02:00 +0000,675.657112,ppm
2018-06-15 07:03:00 +0000,599.6755003,ppm
2018-06-15 07:04:00 +0000,663.640887,ppm
2018-06-15 07:05:00 +0000,643.9372634,ppm
2018-06-15 07:06:00 +0000,677.3953488,ppm
2018-06-15 07:07:00 +0000,628.3488372,ppm
2018-06-15 07:08:00 +0000,607.216874,ppm
2018-06-15 07:09:00 +0000,683.372093,ppm
2018-06-15 07:10:00 +0000,591.4981071,ppm
2018-06-15 07:11:00 +0000,710.4250946,ppm
2018-06-15 07:12:00 +0000,710.4250946,ppm
2018-06-15 07:13:00 +0000,699.627907,ppm
2018-06-15 07:14:00 +0000,718.0876149,ppm
2018-06-15 07:15:00 +0000,735.5273121,ppm
2018-06-15 07:16:00 +0000,719.5375879,ppm
2018-06-15 07:17:00 +0000,656,ppm
2018-06-15 07:18:00 +0000,611.1627907,ppm
2018-06-15 07:19:00 +0000,595.4867496,ppm
2018-06-15 07:20:00 +0000,581.8496485,ppm
2018-06-15 07:21:00 +0000,636.1319632,ppm
2018-06-15 07:22:00 +0000,683.3574905,ppm
2018-06-15 07:23:00 +0000,607.216874,ppm
2018-06-15 07:24:00 +0000,731.0492158,ppm
2018-06-15 07:25:00 +0000,651.8117902,ppm
2018-06-15 07:26:00 +0000,640.0346133,ppm
2018-06-15 07:27:00 +0000,723.9183342,ppm
2018-06-15 07:28:00 +0000,613.9534884,ppm
2018-06-15 07:29:00 +0000,615.8139535,ppm
2018-06-15 07:30:00 +0000,661.5657112,ppm
2018-06-15 07:31:00 +0000,645.4299621,ppm
2018-06-15 07:32:00 +0000,725.0135208,ppm
2018-06-15 07:33:00 +0000,586.2844781,ppm
2018-06-15 07:34:00 +0000,720.2769064,ppm
2018-06-15 07:35:00 +0000,676.6792861,ppm
2018-06-15 07:36:00 +0000,661.7631152,ppm
2018-06-15 07:37:00 +0000,606.9442942,ppm
2018-06-15 07:38:00 +0000,682.5116279,ppm
2018-06-15 07:39:00 +0000,726.844781,ppm
2018-06-15 07:40:00 +0000,589.8323418,ppm
2018-06-15 07:41:00 +0000,661.7631152,ppm
2018-06-15 07:42:00 +0000,683.5348837,ppm
2018-06-15 07:43:00 +0000,712.4651163,ppm
2018-06-15 07:44:00 +0000,660,ppm
2018-06-15 07:45:00 +0000,691.7166036,ppm
2018-06-15 07:46:00 +0000,704.9767442,ppm
2018-06-15 07:47:00 +0000,626.3277447,ppm
2018-06-15 07:48:00 +0000,677.3953488,ppm
2018-06-15 07:49:00 +0000,761.0275825,ppm
2018-06-15 07:50:00 +0000,695.242834,ppm
2018-06-15 07:51:00 +0000,602.401298,ppm
2018-06-15 07:52:00 +0000,683.8345051,ppm
2018-06-15 07:53:00 +0000,668.5505679,ppm
2018-06-15 07:54:00 +0000,661.6419686,ppm
2018-06-15 07:55:00 +0000,755.3055706,ppm
2018-06-15 07:56:00 +0000,708.9021092,ppm
2018-06-15 07:57:00 +0000,696.9767442,ppm
2018-06-15 07:58:00 +0000,667.5527312,ppm
2018-06-15 07:59:00 +0000,609.6700919,ppm
2018-06-15 08:00:00 +0000,578.9075176,ppm
2018-06-15 08:01:00 +0000,698.0232558,ppm
2018-06-15 08:02:00 +0000,698.0232558,ppm
2018-06-15 08:03:00 +0000,721.7522985,ppm
2018-06-15 08:04:00 +0000,714.2563548,ppm
2018-06-15 08:05:00 +0000,727.9394267,ppm
2018-06-15 08:06:00 +0000,679.3272039,ppm
2018-06-15 08:07:00 +0000,660.7679827,ppm
2018-06-15 08:08:00 +0000,632.9908058,ppm
2018-06-15 08:09:00 +0000,712.4651163,ppm
2018-06-15 08:10:00 +0000,657.5743645,ppm
2018-06-15 08:11:00 +0000,649.5348837,ppm
2018-06-15 08:12:00 +0000,664.5592212,ppm
2018-06-15 08:13:00 +0000,699.0697674,ppm
2018-06-15 08:14:00 +0000,608.7614927,ppm
2018-06-15 08:15:00 +0000,695.8961601,ppm
2018-06-15 08:16:00 +0000,711.3953488,ppm
2018-06-15 08:17:00 +0000,694.851271,ppm
2018-06-15 08:18:00 +0000,606.035695,ppm
2018-06-15 08:19:00 +0000,619.5348837,ppm
2018-06-15 08:20:00 +0000,652.4651163,ppm
2018-06-15 08:21:00 +0000,581.5035154,ppm
2018-06-15 08:22:00 +0000,623.98053,ppm
2018-06-15 08:23:00 +0000,759.8831801,ppm
2018-06-15 08:24:00 +0000,630.255814,ppm
2018-06-15 08:25:00 +0000,725.7501352,ppm
2018-06-15 08:26:00 +0000,589.8323418,ppm
2018-06-15 08:27:00 +0000,713.1855057,ppm
2018-06-15 08:28:00 +0000,694.851271,ppm
2018-06-15 08:29:00 +0000,666,ppm
2018-06-15 08:30:00 +0000,652.7182261,ppm
2018-06-15 08:31:00 +0000,624.9118442,ppm
2018-06-15 08:32:00 +0000,646.4651163,ppm
2018-06-15 08:33:00 +0000,659.5478637,ppm
2018-06-15 08:34:00 +0000,750.0811249,ppm
2018-06-15 08:35:00 +0000,684.8566793,ppm
2018-06-15 08:36:00 +0000,658.5722012,ppm
2018-06-15 08:37:00 +0000,702.2093023,ppm
2018-06-15 08:38:00 +0000,681.4883721,ppm
2018-06-15 08:39:00 +0000,651.2709573,ppm
2018-06-15 08:40:00 +0000,733.4126555,ppm
2018-06-15 08:41:00 +0000,655.3953488,ppm
2018-06-15 08:42:00 +0000,597.8150352,ppm
